NestID,Length,TotalLength,ItemNumber,RemainingLength
3524,671,2723,02280,3
3524,600,2723,02283,3
3524,600,2723,02284,3
3525,695,2480,00864,36
3526,694,2385,00862,15
3526,694,2385,00863,15
3527,694,7999,00620,1
3527,694,7999,00855,1
3527,694,7999,00856,1
3527,694,7999,00857,1
3527,694,7999,00858,1
3527,694,7999,00859,1
3527,694,7999,00860,1
3527,694,7999,00861,1
3529,7949,7949,00210,51
3530,7949,7949,00188,51
3533,7647,7647,00218,353
3534,7647,7647,00217,353
3535,671,4832,02279,3168
3547,578,7888,01802,0
3547,577,7888,01803,0
3552,1311,2622,00846,397
3552,1311,2622,00845,397
3554,887,5088,00355,1797
3554,887,5088,00361,1797
3554,694,5088,00621,1797
3554,540,5088,01470,1797
3554,434,5088,01652,1797
3488,150,6000,00360,0
3488,150,6000,00368,0
3493,387,6000,00348,0
3493,387,6000,01104,0
3507,1687,6000,02008,0
3509,1775,5324,00352,676
3511,1743,5216,00420,784
3512,1710,5153,01101,847
3514,1664,5000,00341,1000
3522,492,3186,02779,2814
3522,492,3186,02780,2814
3522,261,3186,02777,2814
3522,261,3186,02778,2814
3543,2243,5691,01722,24
3543,493,5691,02269,24
3543,493,5691,02270,24
3543,493,5691,02273,24
3543,493,5691,02274,24
3543,492,5691,02268,24
3543,492,5691,02272,24
3543,492,5691,02276,24
3544,2243,3883,01721,172
3545,2243,3223,01720,237
3545,490,3223,02275,237
3545,490,3223,02277,237
3546,490,490,02271,2970
3488,152,6000,01086,0
3488,152,6000,01087,0
3489,311,6000,01082,0
3489,311,6000,01085,0
3494,1750,6000,00350,0
3495,1719,6000,00362,0
3504,1776,6000,00346,0
3513,1682,5048,00366,952
3515,1651,4934,01009,1066
3522,358,3186,02787,2814
3522,358,3186,02788,2814
3489,459,6000,01015,0
3495,510,6000,00432,0
3496,576,6000,00132,0
3496,454,6000,01622,0
3497,1377,6000,00322,0
3502,1264,6000,00318,0
3503,1111,6000,00413,0
3503,909,6000,00429,0
3504,1189,6000,01139,0
3528,694,7997,00849,3
3528,694,7997,00850,3
3528,694,7997,00851,3
3528,694,7997,00852,3
3535,694,4832,00784,3168
3535,694,4832,00785,3168
3535,694,4832,00844,3168
3535,694,4832,00847,3168
3535,694,4832,00848,3168
3535,691,4832,01391,3168
3536,1431,7983,01137,21
3474,490,2260,02769,3740
3474,490,2260,02770,3740
3475,467,2212,02795,336
3475,348,2212,02240,336
3476,623,1246,02510,2500
3476,623,1246,02511,2500
3488,927,6000,00248,0
3488,309,6000,01080,0
3488,309,6000,01081,0
3488,309,6000,01079,0
3488,235,6000,01478,0
3488,151,6000,01091,0
3488,151,6000,01092,0
3489,1240,6000,02495,0
3489,492,6000,01123,0
3489,310,6000,00869,0
3490,1200,6000,00384,0
3490,540,6000,01010,0
3490,390,6000,00868,0
3490,374,6000,00591,0
3490,340,6000,00358,0
3491,637,6000,00588,0
3491,390,6000,00143,0
3492,516,6000,00286,0
3492,391,6000,00244,0
3493,387,6000,01094,0
3493,387,6000,01095,0
3494,1750,6000,00866,0
3495,498,6000,01345,0
3496,1030,6000,00388,0
3496,806,6000,00426,0
3496,642,6000,00865,0
3497,642,6000,00418,0
3497,537,6000,01346,0
3498,1242,6000,00284,0
3498,888,6000,01124,0
3499,1327,6000,00380,0
3499,521,6000,00870,0
3500,1658,6000,01093,0
3501,892,6000,00370,0
3502,1747,6000,00421,0
3504,1530,6000,02496,0
3506,1531,6000,00374,0
3508,1780,5722,00342,278
3508,1776,5722,00353,278
3512,1713,5153,00345,847
3513,1684,5048,00357,952
3513,1682,5048,00376,952
3515,1639,4934,00334,1066
3517,1589,4767,00326,1233
3517,1589,4767,00378,1233
3519,1531,4621,00330,1379
3522,224,3186,02785,2814
3522,224,3186,02786,2814
3523,554,2379,02497,965
3536,1707,7983,01578,21
3536,700,7983,01623,21
3536,700,7983,01653,21
3536,700,7983,01664,21
3536,528,7983,01668,21
3538,325,7526,02336,0
3548,9519,12980,00183,20
3550,9519,11763,00177,1237
3475,465,2212,02767,336
3488,453,6000,01666,0
3488,355,6000,00587,0
3488,290,6000,00431,0
3488,286,6000,00377,0
3488,247,6000,01017,0
3488,149,6000,00288,0
3488,149,6000,00262,0
3488,149,6000,00281,0
3489,492,6000,01019,0
3489,310,6000,00875,0
3489,309,6000,00876,0
3489,219,6000,02774,0
3490,458,6000,01008,0
3490,454,6000,01665,0
3490,241,6000,02773,0
3490,148,6000,00289,0
3491,474,6000,00369,0
3492,1735,6000,00261,0
3493,1234,6000,00385,0
3493,390,6000,01099,0
3493,387,6000,01116,0
3493,387,6000,01117,0
3493,387,6000,00888,0
3493,387,6000,01108,0
3494,909,6000,00354,0
3494,452,6000,01667,0
3495,1560,6000,00375,0
3495,644,6000,00280,0
3495,559,6000,00242,0
3495,510,6000,00438,0
3496,576,6000,00133,0
3496,560,6000,00243,0
3496,477,6000,01347,0
3496,390,6000,01098,0
3497,1377,6000,00382,0
3497,936,6000,00267,0
3498,1354,6000,00381,0
3498,888,6000,01018,0
3499,1074,6000,00313,0
3499,1074,6000,00389,0
3500,1354,6000,00321,0
3500,1264,6000,00386,0
3500,862,6000,00427,0
3500,862,6000,00428,0
3501,1590,6000,02010,0
3501,1111,6000,00390,0
3502,1747,6000,00874,0
3502,1242,6000,00269,0
3503,516,6000,00423,0
3505,1708,6000,00437,0
3505,1234,6000,00317,0
3506,1497,6000,00372,0
3507,1680,6000,01118,0
3508,1776,5722,00349,278
3509,1774,5324,00351,676
3510,1774,5322,00277,678
3511,1730,5216,00278,784
3514,1673,5000,01109,1000
3516,1616,4838,00340,1162
3522,259,3186,02775,2814
3522,257,3186,02776,2814
3536,1708,7983,00287,21
3537,1780,1780,00419,234
3488,309,6000,01096,0
3488,309,6000,01097,0
3490,309,6000,01111,0
3490,309,6000,01112,0
3496,489,6000,02852,0
3498,1628,6000,00333,0
3505,1524,6000,00046,0
3507,1673,6000,00337,0
3515,1644,4934,00335,1066
3516,1592,4838,00331,1162
3518,1575,4725,00325,1275
3519,1515,4621,00329,1379
3520,1467,2964,00327,3036
3523,725,2379,02789,965
3523,407,2379,02499,965
3528,1350,7997,02281,3
3528,1350,7997,02282,3
3528,535,7997,02783,3
3528,535,7997,02784,3
3531,7771,7771,00173,229
3532,7771,7771,00172,229
3475,467,2212,02792,336
3484,637,1665,01706,734
3484,522,1665,01704,734
3484,506,1665,01705,734
3488,309,6000,01090,0
3489,310,6000,01113,0
3489,310,6000,02222,0
3489,309,6000,01114,0
3489,309,6000,01102,0
3489,309,6000,01103,0
3490,310,6000,01121,0
3490,309,6000,00294,0
3490,309,6000,01115,0
3490,309,6000,01122,0
3491,1611,6000,00365,0
3491,1444,6000,00271,0
3491,1444,6000,00282,0
3492,1623,6000,00586,0
3493,1280,6000,00379,0
3494,1139,6000,00383,0
3497,741,6000,00424,0
3499,1614,6000,00332,0
3501,1627,6000,00268,0
3503,1560,6000,00176,0
3503,1514,6000,00373,0
3504,1505,6000,00283,0
3505,1534,6000,00195,0
3506,1505,6000,00270,0
3506,1467,6000,00371,0
3507,960,6000,00387,0
3514,1663,5000,00336,1000
3516,1630,4838,00273,1162
3517,1589,4767,00196,1233
3518,1575,4725,00192,1275
3518,1575,4725,00364,1275
3519,1575,4621,00272,1379
3520,1497,2964,00328,3036
3536,509,7983,00194,21
3538,1443,7526,00203,0
3538,1365,7526,00123,0
3538,1365,7526,00193,0
3538,517,7526,01607,0
3538,374,7526,01688,0
3538,308,7526,01662,0
3538,308,7526,01663,0
3538,308,7526,01696,0
3538,308,7526,01697,0
3539,411,2463,00251,0
3539,370,2463,01659,0
3540,1749,13000,00125,0
3540,1569,13000,00190,0
3540,1509,13000,00201,0
3540,1443,13000,00124,0
3540,1277,13000,00319,0
3540,1099,13000,00191,0
3540,1099,13000,00198,0
3540,1004,13000,00200,0
3540,947,13000,00311,0
3540,893,13000,01658,0
3540,411,13000,00252,0
3541,1143,12968,01282,32
3541,1011,12968,01609,32
3541,796,12968,01687,32
3541,546,12968,00206,32
3542,1509,1509,00205,11491
3549,310,12854,01089,146
3475,465,2212,02765,336
3492,1735,6000,00887,0
3501,390,6000,00339,0
3501,390,6000,01107,0
3510,1774,5322,00347,678
3523,693,2379,02790,965
3539,1682,2463,00199,0
3541,1733,12968,00189,32
3541,381,12968,01660,32
3541,381,12968,01661,32
3497,390,6000,00882,0
3499,390,6000,00881,0
3503,390,6000,00293,0
3508,390,5722,00285,278
3509,1775,5324,01106,676
3510,1774,5322,00276,678
3511,1743,5216,00880,784
3512,1730,5153,00275,847
3524,852,2723,00531,3
3525,906,2480,01717,36
3525,879,2480,01716,36
3538,325,7526,02337,0
3538,290,7526,01036,0
3538,290,7526,01037,0
3541,1733,12968,00197,32
3541,1682,12968,00885,32
3474,430,2260,02771,3740
3474,430,2260,02772,3740
3477,985,2169,02797,987
3482,1773,5319,01630,681
3541,1328,12968,00320,32
3541,1202,12968,00316,32
3541,1032,12968,00312,32
3547,1052,7888,00746,0
3547,1052,7888,00757,0
3554,563,5088,00841,1797
3554,563,5088,00842,1797
3554,520,5088,01490,1797
3474,420,2260,02791,3740
3482,1773,5319,01627,681
3521,1094,2868,01393,696
3526,997,2385,00221,15
3527,1451,7999,01322,1
3527,996,7999,00167,1
3528,1451,7997,00745,3
3544,1640,3883,01405,172
3547,1057,7888,00754,0
3547,1057,7888,00755,0
3478,1776,3551,01639,401
3478,1775,3551,01635,401
3479,1775,5325,01638,675
3479,1775,5325,01637,675
3479,1775,5325,01636,675
3480,1775,5324,01634,676
3480,1775,5324,01633,676
3480,1774,5324,01631,676
3481,1774,5320,01632,680
3481,1773,5320,01628,680
3481,1773,5320,00344,680
3482,1773,5319,01629,681
3483,880,880,01329,2015
3485,1135,2270,01110,433
3485,1135,2270,00508,433
3486,1131,5556,00533,444
3486,1131,5556,00522,444
3486,1131,5556,00036,444
3486,1082,5556,00509,444
3486,1081,5556,00518,444
3487,1079,3234,00153,2766
3487,1078,3234,00520,2766
3487,1077,3234,00532,2766
3521,1774,2868,01399,696
3049,494,4937,02435,1063
3049,494,4937,02436,1063
3049,494,4937,03016,1063
3049,494,4937,03022,1063
3049,494,4937,03023,1063
3049,494,4937,03024,1063
3049,494,4937,03025,1063
3049,493,4937,03074,1063
3049,493,4937,03075,1063
3050,493,493,02411,2895
3051,494,5940,02526,60
3051,294,5940,02529,60
3052,295,5999,02446,1
3052,295,5999,02456,1
3052,295,5999,02479,1
3052,295,5999,02491,1
3052,286,5999,02453,1
3052,226,5999,02477,1
3053,495,5940,02450,60
3053,495,5940,02451,60
3053,495,5940,02452,60
3053,495,5940,02478,60
3053,495,5940,02480,60
3053,495,5940,02553,60
3054,495,1290,02447,4710
3054,495,1290,02449,4710
3054,300,1290,02535,4710
3055,886,3779,02659,0
3055,880,3779,02577,0
3055,875,3779,02576,0
3055,730,3779,02417,0
3056,891,5788,02658,212
3057,869,869,02516,5131
3058,493,6000,02674,0
3058,487,6000,02469,0
3058,296,6000,02474,0
3058,245,6000,03270,0
3059,2228,5943,02476,57
3059,250,5943,03071,57
3060,495,5940,02584,60
3060,495,5940,02585,60
3060,495,5940,02670,60
3060,495,5940,02671,60
3060,495,5940,02672,60
3060,495,5940,02673,60
3060,495,5940,02675,60
3061,495,5940,02443,60
3061,495,5940,02459,60
3061,495,5940,02460,60
3061,495,5940,02468,60
3061,495,5940,02470,60
3061,495,5940,02471,60
3061,495,5940,02472,60
3061,495,5940,02473,60
3061,495,5940,02536,60
3061,495,5940,02537,60
3061,495,5940,02543,60
3061,495,5940,02544,60
3062,495,2215,02440,3785
3062,495,2215,02441,3785
3062,495,2215,02442,3785
3062,483,2215,03235,3785
3062,247,2215,02621,3785
3063,438,4586,02507,0
3063,414,4586,02488,0
3063,338,4586,02506,0
3063,315,4586,02566,0
3063,294,4586,02389,0
3063,294,4586,03302,0
3063,250,4586,02509,0
3063,250,4586,02639,0
3063,250,4586,03095,0
3063,250,4586,03096,0
3063,232,4586,02508,0
3063,207,4586,02432,0
3063,145,4586,03085,0
3064,449,2362,03217,0
3064,400,2362,03218,0
3064,354,2362,02521,0
3064,314,2362,02530,0
3065,393,2362,02402,0
3065,367,2362,02403,0
3065,342,2362,03178,0
3065,314,2362,02399,0
3066,425,2360,03176,0
3066,314,2360,02390,0
3066,241,2360,02398,0
3067,502,2210,02583,0
3067,456,2210,03214,0
3067,452,2210,03215,0
3067,403,2210,02518,0
3067,397,2210,03216,0
3068,652,8000,02643,0
3068,495,8000,02587,0
3068,455,8000,02527,0
3068,449,8000,03212,0
3068,398,8000,02519,0
3069,575,8000,02644,0
3069,486,8000,02407,0
3069,486,8000,02408,0
3069,486,8000,02409,0
3069,486,8000,02462,0
3069,486,8000,02641,0
3069,486,8000,02984,0
3069,408,8000,03211,0
3069,381,8000,02487,0
3070,2095,8000,02382,0
3070,892,8000,02661,0
3070,493,8000,02582,0
3071,1050,8000,02378,0
3071,924,8000,02637,0
3071,924,8000,03313,0
3071,740,8000,02636,0
3071,492,8000,03175,0
3072,892,8000,02660,0
3072,842,8000,02927,0
3072,499,8000,02647,0
3072,492,8000,03174,0
3072,411,8000,03213,0
3072,409,8000,02511,0
3073,496,8000,02391,0
3073,496,8000,02400,0
3074,2550,8000,02344,0
3075,2200,8000,02321,0
3075,865,8000,02410,0
3075,726,8000,02510,0
3076,3575,7997,02281,3
3076,1952,7997,02578,3
3077,3575,7994,02280,6
3092,7950,7950,02334,50
3093,7950,7950,02333,50
3094,7950,7950,02332,50
3095,7950,7950,02331,50
3096,7950,7950,02330,50
3097,7950,7950,02329,50
3098,7950,7950,02328,50
3099,7950,7950,02326,50
3100,7950,7950,02325,50
3101,7950,7950,02324,50
3102,3475,7921,02279,79
3102,494,7921,03091,79
3102,494,7921,03092,79
3103,494,7904,02597,96
3103,494,7904,02598,96
3103,494,7904,02599,96
3103,494,7904,02600,96
3103,494,7904,02601,96
3103,494,7904,02602,96
3103,494,7904,02603,96
3103,494,7904,02610,96
3103,494,7904,02611,96
3103,494,7904,02612,96
3103,494,7904,02613,96
3103,494,7904,02614,96
3103,494,7904,02622,96
3103,494,7904,02642,96
3103,494,7904,02646,96
3103,494,7904,02782,96
3104,494,7904,02463,96
3104,494,7904,02483,96
3104,494,7904,02484,96
3104,494,7904,02485,96
3104,494,7904,02486,96
3104,494,7904,02505,96
3104,494,7904,02512,96
3104,494,7904,02513,96
3104,494,7904,02514,96
3104,494,7904,02517,96
3104,494,7904,02586,96
3104,494,7904,02588,96
3104,494,7904,02593,96
3104,494,7904,02594,96
3104,494,7904,02595,96
3104,494,7904,02596,96
3105,494,7904,02370,96
3105,494,7904,02371,96
3105,494,7904,02372,96
3105,494,7904,02373,96
3105,494,7904,02374,96
3105,494,7904,02375,96
3105,494,7904,02376,96
3105,494,7904,02386,96
3105,494,7904,02387,96
3105,494,7904,02392,96
3105,494,7904,02401,96
3105,494,7904,02437,96
3105,494,7904,02448,96
3105,494,7904,02457,96
3105,494,7904,02458,96
3105,494,7904,02461,96
3106,7862,7862,02379,138
3107,7800,7800,02335,200
3108,4825,7789,02343,211
3108,494,7789,02363,211
3108,494,7789,02364,211
3108,494,7789,02365,211
3108,494,7789,02367,211
3108,494,7789,02368,211
3108,494,7789,02369,211
3109,494,7719,02362,281
3110,7700,7700,02342,300
3111,7700,7700,02341,300
3112,494,7638,02339,362
3112,494,7638,02361,362
3113,494,7638,02337,362
3113,494,7638,02338,362
3116,3325,6650,02297,1350
3117,3325,6650,02277,1350
3117,3325,6650,02278,1350
3118,3325,6650,02275,1350
3118,3325,6650,02276,1350
3119,3325,6650,02273,1350
3119,3325,6650,02274,1350
3120,3325,6650,02271,1350
3120,3325,6650,02272,1350
3121,6069,6069,02298,1931
3122,3325,3325,02269,4675
3047,495,1485,02438,4515
3047,495,1485,02439,4515
3047,495,1485,02648,4515
3048,494,2470,03017,403
3048,494,2470,03018,403
3048,494,2470,03019,403
3048,494,2470,03020,403
3048,494,2470,03021,403
3049,493,4937,02406,1063
3051,494,5940,02481,60
3051,494,5940,02490,60
3051,494,5940,02496,60
3051,494,5940,02498,60
3051,494,5940,02604,60
3051,494,5940,02606,60
3051,494,5940,02629,60
3051,494,5940,02630,60
3051,300,5940,02482,60
3051,300,5940,02499,60
3051,300,5940,02607,60
3051,300,5940,02631,60
3052,495,5999,02580,1
3052,495,5999,02608,1
3052,495,5999,02609,1
3052,495,5999,02627,1
3052,300,5999,02445,1
3052,300,5999,02489,1
3052,300,5999,02581,1
3052,300,5999,02605,1
3052,300,5999,02628,1
3052,295,5999,02495,1
3052,295,5999,02497,1
3052,237,5999,02494,1
3053,495,5940,02388,60
3053,495,5940,02414,60
3053,495,5940,02444,60
3053,495,5940,02500,60
3053,495,5940,02501,60
3053,495,5940,02579,60
3055,408,3779,03208,0
3056,495,5788,02393,212
3056,495,5788,02394,212
3056,495,5788,02395,212
3056,495,5788,02466,212
3056,495,5788,02546,212
3056,495,5788,02589,212
3056,495,5788,02592,212
3056,488,5788,02396,212
3056,477,5788,02590,212
3056,467,5788,02591,212
3058,678,6000,02666,0
3058,495,6000,02565,0
3058,495,6000,02662,0
3058,495,6000,02663,0
3058,495,6000,02664,0
3058,495,6000,02665,0
3058,495,6000,02676,0
3058,479,6000,02465,0
3058,352,6000,02557,0
3059,495,5943,02558,57
3059,495,5943,02559,57
3059,495,5943,02560,57
3059,495,5943,02561,57
3059,495,5943,02562,57
3059,495,5943,02563,57
3059,495,5943,02564,57
3060,495,5940,02539,60
3060,495,5940,02540,60
3060,495,5940,02541,60
3060,495,5940,02555,60
3060,495,5940,02556,60
3063,464,4586,02528,0
3063,300,4586,02340,0
3063,145,4586,03088,0
3064,493,2362,02632,0
3064,352,2362,02430,0
3065,575,2362,02283,0
3065,371,2362,02300,0
3066,487,2360,02523,0
3066,487,2360,02525,0
3066,406,2360,02385,0
3068,2619,8000,02345,0
3068,900,8000,02317,0
3068,600,8000,02549,0
3068,495,8000,02421,0
3068,495,8000,02422,0
3068,442,8000,02624,0
3069,1385,8000,02299,0
3069,494,8000,03094,0
3069,492,8000,02569,0
3069,492,8000,02570,0
3069,470,8000,02515,0
3069,387,8000,02545,0
3070,1957,8000,02383,0
3070,552,8000,02633,0
3070,552,8000,02634,0
3070,492,8000,02567,0
3070,492,8000,02568,0
3070,475,8000,02626,0
3071,906,8000,02542,0
3071,494,8000,02653,0
3071,494,8000,02654,0
3071,494,8000,02655,0
3071,494,8000,02656,0
3071,494,8000,02657,0
3071,494,8000,02754,0
3072,1898,8000,02380,0
3072,1619,8000,02320,0
3072,494,8000,02652,0
3072,444,8000,02426,0
3073,4460,8000,02347,0
3073,1027,8000,02533,0
3073,1027,8000,02534,0
3073,494,8000,02651,0
3074,2121,8000,02301,0
3074,994,8000,02640,0
3074,853,8000,02431,0
3074,494,8000,02620,0
3074,494,8000,02625,0
3074,494,8000,02635,0
3075,2050,8000,02323,0
3075,1665,8000,02623,0
3075,494,8000,02619,0
3076,494,7997,02548,3
3076,494,7997,02550,3
3076,494,7997,02551,3
3076,494,7997,02552,3
3076,494,7997,02571,3
3077,3325,7994,02313,6
3077,1094,7994,03205,6
3078,6979,7967,02377,33
3078,494,7967,02524,33
3078,494,7967,02547,33
3079,6979,7967,02346,33
3079,494,7967,02504,33
3079,494,7967,02522,33
3080,7950,7950,02381,50
3081,7950,7950,02327,50
3082,7950,7950,02322,50
3083,7950,7950,02319,50
3084,7950,7950,02318,50
3085,7950,7950,02291,50
3086,7950,7950,02290,50
3087,7950,7950,02289,50
3088,7950,7950,02288,50
3089,7950,7950,02287,50
3090,7950,7950,02286,50
3091,7950,7950,02285,50
3102,494,7921,02366,79
3102,494,7921,02384,79
3102,494,7921,02429,79
3102,494,7921,02433,79
3102,494,7921,02434,79
3102,494,7921,02502,79
3102,494,7921,02503,79
3109,7225,7719,02284,281
3112,3325,7638,02311,362
3112,3325,7638,02312,362
3113,3325,7638,02309,362
3113,3325,7638,02310,362
3114,3325,6650,02307,1350
3114,3325,6650,02308,1350
3115,3325,6650,02305,1350
3115,3325,6650,02306,1350
3116,3325,6650,02304,1350
3123,495,990,02998,7257
3123,495,990,03000,7257
5467,493,4524,04232,1476
5467,493,4524,04233,1476
5467,493,4524,04234,1476
5467,493,4524,04235,1476
5467,493,4524,04237,1476
5467,493,4524,04239,1476
5467,488,4524,04231,1476
5467,488,4524,04236,1476
5467,295,4524,04238,1476
5467,295,4524,04240,1476
5469,493,5515,02382,485
5469,493,5515,02383,485
5469,493,5515,02384,485
5469,493,5515,02388,485
5469,493,5515,02389,485
5469,493,5515,02390,485
5470,492,1476,02394,4524
5470,492,1476,02395,4524
5470,492,1476,02396,4524
5471,763,3076,03591,0
5471,763,3076,03594,0
5471,754,3076,04331,0
5471,536,3076,04164,0
5471,130,3076,04165,0
5471,130,3076,04166,0
5472,1007,5945,03596,55
5472,726,5945,03595,55
5472,494,5945,04272,55
5472,493,5945,03292,55
5472,492,5945,01658,55
5472,492,5945,01659,55
5472,492,5945,01660,55
5472,492,5945,01661,55
5472,492,5945,04339,55
5472,491,5945,01734,55
5472,274,5945,04333,55
5473,691,1628,04332,4372
5473,479,1628,04162,4372
5473,458,1628,04163,4372
5474,492,2379,02615,492
5474,492,2379,02783,492
5474,492,2379,02788,492
5474,492,2379,02806,492
5474,411,2379,04242,492
5475,493,4964,03310,1036
5475,493,4964,03311,1036
5475,492,4964,02444,1036
5475,492,4964,02873,1036
5475,492,4964,02892,1036
5475,491,4964,02594,1036
5475,491,4964,02595,1036
5475,485,4964,03376,1036
5475,485,4964,03377,1036
5475,298,4964,02596,1036
5475,252,4964,03378,1036
5480,488,4573,02640,0
5480,411,4573,02864,0
5480,386,4573,02620,0
5480,370,4573,02619,0
5480,370,4573,02800,0
5480,340,4573,02645,0
5480,325,4573,02621,0
5480,300,4573,02622,0
5480,300,4573,02642,0
5480,221,4573,02648,0
5480,221,4573,02649,0
5480,219,4573,02798,0
5480,214,4573,02802,0
5480,143,4573,02795,0
5480,137,4573,02717,0
5480,128,4573,02625,0
5481,492,5929,02641,71
5481,492,5929,02708,71
5481,492,5929,02710,71
5481,492,5929,02713,71
5481,492,5929,02715,71
5481,492,5929,02716,71
5481,492,5929,02718,71
5481,492,5929,02782,71
5481,492,5929,02789,71
5481,492,5929,02790,71
5481,492,5929,02791,71
5481,341,5929,02618,71
5481,176,5929,02793,71
5482,492,5889,02616,111
5482,492,5889,02626,111
5482,492,5889,02627,111
5482,492,5889,02628,111
5482,492,5889,02629,111
5482,492,5889,02630,111
5482,492,5889,02634,111
5482,492,5889,02635,111
5482,492,5889,02636,111
5482,492,5889,02637,111
5482,492,5889,02639,111
5482,477,5889,02646,111
5483,135,135,02799,5865
5484,524,6000,01783,0
5484,507,6000,01787,0
5484,493,6000,02874,0
5484,493,6000,02875,0
5484,492,6000,01696,0
5484,492,6000,01697,0
5484,492,6000,02153,0
5484,492,6000,02435,0
5484,491,6000,02593,0
5484,491,6000,03304,0
5484,437,6000,02433,0
5484,298,6000,02592,0
5484,298,6000,03305,0
5485,493,5474,02434,526
5485,493,5474,02440,526
5485,493,5474,02441,526
5485,493,5474,02576,526
5485,493,5474,02601,526
5485,492,5474,01682,526
5485,491,5474,01731,526
5485,491,5474,02585,526
5485,491,5474,02590,526
5485,491,5474,02591,526
5485,308,5474,02876,526
5485,245,5474,02206,526
5486,492,6000,02442,0
5486,492,6000,02584,0
5486,492,6000,02598,0
5486,492,6000,02599,0
5486,492,6000,02804,0
5486,492,6000,03306,0
5486,491,6000,02439,0
5486,491,6000,02870,0
5486,481,6000,01688,0
5486,442,6000,02606,0
5486,430,6000,02443,0
5486,413,6000,02605,0
5486,300,6000,02306,0
5487,492,5982,01700,18
5487,492,5982,02302,18
5487,492,5982,02304,18
5487,492,5982,02305,18
5487,492,5982,02310,18
5487,492,5982,02311,18
5487,348,5982,02607,18
5487,298,5982,01689,18
5487,298,5982,01692,18
5487,298,5982,01701,18
5487,298,5982,02303,18
5487,298,5982,02309,18
5487,298,5982,02312,18
5487,298,5982,02600,18
5487,298,5982,02805,18
5487,298,5982,02871,18
5488,492,5603,01683,397
5488,492,5603,01684,397
5488,492,5603,01686,397
5488,492,5603,01687,397
5488,492,5603,01690,397
5488,492,5603,01691,397
5488,492,5603,01699,397
5488,491,5603,02307,397
5488,491,5603,02308,397
5488,491,5603,02436,397
5488,388,5603,03307,397
5488,298,5603,01685,397
5489,493,5998,02602,2
5489,493,5998,02603,2
5489,493,5998,02869,2
5489,493,5998,04170,2
5489,493,5998,04171,2
5489,493,5998,04172,2
5489,491,5998,02723,2
5489,491,5998,02725,2
5489,491,5998,03413,2
5489,491,5998,03414,2
5489,298,5998,03415,2
5490,491,3799,01823,2201
5490,343,3799,02724,2201
5490,313,3799,02604,2201
5490,298,3799,02726,2201
5491,493,5916,04244,84
5491,493,5916,04245,84
5491,493,5916,04246,84
5491,493,5916,04247,84
5491,493,5916,04249,84
5491,493,5916,04251,84
5491,493,5916,04252,84
5491,493,5916,04255,84
5491,493,5916,04256,84
5491,493,5916,04257,84
5491,493,5916,04258,84
5491,493,5916,04259,84
5492,493,916,04243,5084
5492,219,916,04250,5084
5492,204,916,04253,5084
5493,493,5966,02867,2034
5493,493,5966,02887,2034
5493,493,5966,02888,2034
5493,493,5966,02889,2034
5493,493,5966,03379,2034
5493,493,5966,03604,2034
5493,492,5966,02891,2034
5494,492,8000,04337,0
5494,491,8000,01729,0
5494,491,8000,01730,0
5494,491,8000,01732,0
5494,491,8000,02885,0
5494,491,8000,03262,0
5494,490,8000,03263,0
5494,485,8000,00401,0
5494,485,8000,01704,0
5494,485,8000,01706,0
5494,485,8000,03275,0
5494,485,8000,03276,0
5494,476,8000,03272,0
5494,401,8000,02060,0
5494,401,8000,03606,0
5494,395,8000,00745,0
5494,253,8000,02706,0
5494,212,8000,03249,0
5495,492,8000,02705,0
5495,492,8000,03241,0
5495,492,8000,03243,0
5495,492,8000,03251,0
5495,492,8000,03253,0
5495,492,8000,03258,0
5495,492,8000,03270,0
5495,492,8000,03271,0
5495,492,8000,03273,0
5495,492,8000,03274,0
5495,492,8000,03375,0
5495,492,8000,04077,0
5495,400,8000,00749,0
5495,400,8000,00750,0
5495,366,8000,03245,0
5495,366,8000,03254,0
5495,366,8000,03264,0
5495,198,8000,03250,0
5496,1966,8000,01363,0
5496,1494,8000,03037,0
5496,742,8000,03605,0
5496,492,8000,01703,0
5496,492,8000,01705,0
5496,400,8000,00747,0
5496,400,8000,00748,0
5496,395,8000,00389,0
5497,4873,7996,00367,4
5497,2631,7996,01360,4
5497,492,7996,01702,4
5498,2985,7992,00404,8
5498,1494,7992,01358,8
5498,1494,7992,01752,8
5498,400,7992,00746,8
5499,2650,7950,01362,50
5499,2650,7950,01364,50
5499,2650,7950,03035,50
5500,2826,7919,00405,81
5500,1474,7919,01359,81
5502,7145,7145,00370,855
5503,7145,7145,00369,855
5504,7125,7125,00379,875
5505,7125,7125,00374,875
5506,7125,7125,00278,875
5507,7125,7125,00368,875
5508,7125,7125,00366,875
5509,7125,7125,00365,875
5510,7125,7125,00364,875
5512,5075,5075,00390,2925
5515,4650,4650,02764,3350
5516,4650,4650,02765,3350
5517,4650,4650,02766,3350
5518,4650,4650,01351,3350
5520,1493,3774,00712,0
5520,565,3774,02511,0
5520,491,3774,01821,0
5520,491,3774,01822,0
5520,491,3774,01824,0
5520,243,3774,02921,0
5521,1493,3225,00629,0
5521,1242,3225,02702,0
5521,490,3225,01829,0
5522,1927,3222,01372,3
5522,491,3222,01818,3
5522,491,3222,01820,3
5522,313,3222,02513,3
5523,1800,3208,01060,17
5523,697,3208,02528,17
5523,491,3208,01587,17
5523,220,3208,02419,17
5524,991,3135,01662,90
